Localidad,Latitud,Longitud,NumAccidentes
LOCALIDAD KENNEDY,4.643330989297457,-74.15355010890272,1
LOCALIDAD DISTRITO CAPITAL,4.620292404944181,-74.07467114432988,1
LOCALIDAD KENNEDY,4.615857973078791,-74.16023569879094,1
LOCALIDAD PUENTE ARANDA,4.614373372790886,-74.11467684654266,1
LOCALIDAD ENGATIVA,4.71739792708951,-74.12478096285184,1
LOCALIDAD LOS MARTIRES,4.599826533303318,-74.09911777784679,1
LOCALIDAD CIUDAD BOLIVAR,4.562652833860445,-74.13906958027604,1
LOCALIDAD KENNEDY,4.6315894791743135,-74.14591034612585,1
LOCALIDAD KENNEDY,4.601356007749468,-74.1437018585982,1
LOCALIDAD BARRIOS UNIDOS,4.660917511635795,-74.07585331826725,1
LOCALIDAD CIUDAD BOLIVAR,4.535091124246005,-74.14721471589053,1
LOCALIDAD BARRIOS UNIDOS,4.661758508646782,-74.0756719152919,1
LOCALIDAD SUBA,4.710766397655619,-74.06826864284648,1
LOCALIDAD DISTRITO CAPITAL,4.556122970538459,-74.11764204159024,1
LOCALIDAD ENGATIVA,4.673392987409639,-74.10501983585588,1
LOCALIDAD SAN CRISTOBAL,4.577665079716156,-74.09221364230542,1
LOCALIDAD BOSA,4.623128294643105,-74.1891741708263,1
LOCALIDAD KENNEDY,4.648912101874835,-74.16865301567208,1
LOCALIDAD CHAPINERO,4.6585549484409325,-74.06093632816975,1
LOCALIDAD FONTIBON,4.646615332754931,-74.12453536838511,1
LOCALIDAD ANTONIO NARIÑO,4.5957735844777625,-74.11313132567335,1
LOCALIDAD SANTA FE,4.605481439959008,-74.07206709990602,1
LOCALIDAD ENGATIVA,4.683854139964035,-74.09440426014781,1
LOCALIDAD ENGATIVA,4.710210575664975,-74.10654171305153,1
LOCALIDAD TEUSAQUILLO,4.648196037642486,-74.07323752402851,1
LOCALIDAD SANTA FE,4.60607470593739,-74.07614088541156,1
LOCALIDAD SANTA FE,4.605997517652368,-74.07243602531294,1
LOCALIDAD BARRIOS UNIDOS,4.675653839848293,-74.0836053097776,1
LOCALIDAD PUENTE ARANDA,4.624850701015923,-74.12393111619386,1
LOCALIDAD ENGATIVA,4.728799369088224,-74.12073643202159,1
LOCALIDAD SUBA,4.698239064736615,-74.08243991027022,1
LOCALIDAD PUENTE ARANDA,4.61439759357145,-74.105139269567,1
LOCALIDAD ENGATIVA,4.720146703646236,-74.10969364719747,1
LOCALIDAD ENGATIVA,4.732367983602925,-74.11726969962578,1
LOCALIDAD USAQUEN,4.699207171213353,-74.02919227859968,1
LOCALIDAD KENNEDY,4.648223376138864,-74.17528906060498,1
LOCALIDAD LA CANDELARIA,4.593144477406632,-74.06603445518206,1
LOCALIDAD DISTRITO CAPITAL,4.6283315814977914,-74.12255657210584,1
LOCALIDAD SANTA FE,4.605362988973752,-74.07140919593978,1
LOCALIDAD KENNEDY,4.628617778843801,-74.15707444675462,1
LOCALIDAD TEUSAQUILLO,4.655803832337495,-74.10150814614951,1
LOCALIDAD LOS MARTIRES,4.598859634065965,-74.09989423755623,1
LOCALIDAD CHAPINERO,4.684471504146939,-74.04843348178612,1
LOCALIDAD USAQUEN,4.69544598805149,-74.03695083825916,1
LOCALIDAD USAQUEN,4.695735204554285,-74.04335148515509,1
LOCALIDAD FONTIBON,4.664299414319966,-74.13166269871178,1
LOCALIDAD FONTIBON,4.663893178216851,-74.13967787440974,1
LOCALIDAD SUBA,4.717619637355683,-74.09313449115095,1
LOCALIDAD KENNEDY,4.625042861057193,-74.14797359559032,1
LOCALIDAD TUNJUELITO,4.563955178193476,-74.13886971778248,1
LOCALIDAD RAFAEL URIBE URIBE,4.571671983873961,-74.12460904613106,1
LOCALIDAD TUNJUELITO,4.564976057758224,-74.1303050741276,1
LOCALIDAD BOSA,4.609927662285127,-74.19468820128489,1
LOCALIDAD PUENTE ARANDA,4.6343464871373765,-74.1149315108438,1
LOCALIDAD CHAPINERO,4.657638014432072,-74.05844035705468,1
LOCALIDAD KENNEDY,4.619328634439493,-74.14268870853854,1
LOCALIDAD ENGATIVA,4.703033478798755,-74.1320476815532,1
LOCALIDAD BARRIOS UNIDOS,4.6535398579091485,-74.07853142104767,1
LOCALIDAD CIUDAD BOLIVAR,4.589608509003021,-74.16137525135782,1
LOCALIDAD DISTRITO CAPITAL,4.7658185283586265,-74.02989289584669,1
LOCALIDAD ENGATIVA,4.711620225060029,-74.12674465966722,1
LOCALIDAD KENNEDY,4.632984835879679,-74.14782887063008,1
LOCALIDAD KENNEDY,4.639728572763232,-74.1668967995733,1
LOCALIDAD RAFAEL URIBE URIBE,4.568462155798891,-74.12574872381997,1
LOCALIDAD SAN LUIS,4.664236775251202,-74.02209149955847,1
LOCALIDAD ENGATIVA,4.690119412179176,-74.09883188245452,1
LOCALIDAD SAN CRISTOBAL,4.5456237020025085,-74.08362769194754,1
LOCALIDAD USAQUEN,4.732181199802429,-74.04471715095336,1
LOCALIDAD BOSA,4.626188614012421,-74.19164982396882,1
LOCALIDAD USAQUEN,4.686488834286037,-74.0353763963666,1
LOCALIDAD DISTRITO CAPITAL,4.702800177645075,-74.03061177281158,1
LOCALIDAD PUENTE ARANDA,4.624754114698053,-74.10456736711497,1
LOCALIDAD TEUSAQUILLO,4.661514927110468,-74.09703833911449,1
LOCALIDAD USAQUEN,4.68548430016306,-74.04821574170927,1
LOCALIDAD PUENTE ARANDA,4.627012936924053,-74.10252717600983,1
LOCALIDAD ENGATIVA,4.67296585455842,-74.09641967065808,1
LOCALIDAD KENNEDY,4.638452299642464,-74.15857733646044,1
LOCALIDAD USAQUEN,4.685421693772193,-74.04873872212275,1
LOCALIDAD KENNEDY,4.637202581795565,-74.14236970261572,1
LOCALIDAD DISTRITO CAPITAL,4.649189379879239,-74.10696166535074,1
LOCALIDAD BOSA,4.616261100022878,-74.18793791544988,1
LOCALIDAD LOS MARTIRES,4.60973588604037,-74.08838695610811,1
LOCALIDAD SUBA,4.710879730854975,-74.0718477750032,1
LOCALIDAD ENGATIVA,4.662925133635861,-74.09633334690487,1
LOCALIDAD SAN CRISTOBAL,4.554973662881701,-74.0882399946732,1
LOCALIDAD ANTONIO NARIÑO,4.587173658494717,-74.08641446525887,1
LOCALIDAD ENGATIVA,4.673672560181178,-74.10436135444805,1
LOCALIDAD SUBA,4.722472038899086,-74.0621131690452,1
LOCALIDAD BOSA,4.6171029072466965,-74.18841474860648,1
LOCALIDAD TUNJUELITO,4.571496651962539,-74.1291884708333,1
LOCALIDAD RAFAEL URIBE URIBE,4.5816062663258075,-74.1189720461684,1
LOCALIDAD LOS MARTIRES,4.608591933704354,-74.09216552001395,1
LOCALIDAD DISTRITO CAPITAL,4.652630741915492,-74.11013968746747,1
LOCALIDAD DISTRITO CAPITAL,4.733746419654535,-74.03195730807391,1
LOCALIDAD LOS MARTIRES,4.623461272871581,-74.08388009180163,1
LOCALIDAD ANTONIO NARIÑO,4.582120383832327,-74.10323246357639,1
LOCALIDAD KENNEDY,4.61546201722946,-74.16197602621337,1
LOCALIDAD BARRIOS UNIDOS,4.674632200154904,-74.08399429928802,1
LOCALIDAD ENGATIVA,4.7084512885728875,-74.09610357729854,1
LOCALIDAD ANTONIO NARIÑO,4.588729156433121,-74.10038470129332,1
LOCALIDAD ENGATIVA,4.6787197765205235,-74.11842816336701,1
LOCALIDAD BARRIOS UNIDOS,4.66495517904362,-74.09229189846258,1
LOCALIDAD CHAPINERO,4.68372070709976,-74.04841646591463,1
LOCALIDAD CIUDAD BOLIVAR,4.55343172880765,-74.14370473832781,1
LOCALIDAD ENGATIVA,4.677909162212839,-74.08588328448873,1
LOCALIDAD USAQUEN,4.7048523083393,-74.04283417310747,1
LOCALIDAD TEUSAQUILLO,4.650307125998139,-74.06901572030239,1
LOCALIDAD CIUDAD BOLIVAR,4.5635037085646255,-74.14712720336745,1
LOCALIDAD KENNEDY,4.641668304876685,-74.15499451363651,1
LOCALIDAD TEUSAQUILLO,4.654145215931858,-74.08493137529722,1
LOCALIDAD BOSA,4.623626111963535,-74.19737725875628,1
LOCALIDAD SUBA,4.75413377000865,-74.0573278855024,1
LOCALIDAD SAN CRISTOBAL,4.565046911752183,-74.08545097620177,1
LOCALIDAD BOSA,4.612655015512878,-74.19871477810243,1
LOCALIDAD BARRIOS UNIDOS,4.669704053517309,-74.04457686298467,1
LOCALIDAD TEUSAQUILLO,4.638068722560503,-74.09703213422367,1
LOCALIDAD DISTRITO CAPITAL,4.596048700346647,-74.0804085999518,1
LOCALIDAD ENGATIVA,4.690604264689765,-74.1172502540628,1
LOCALIDAD DISTRITO CAPITAL,4.647138126208,-74.10862302689017,1
LOCALIDAD ANTONIO NARIÑO,4.582265215527586,-74.10331341156298,1
LOCALIDAD KENNEDY,4.654686265310429,-74.14099628258195,1
LOCALIDAD CIUDAD BOLIVAR,4.56248353561229,-74.14121514142028,1
LOCALIDAD BOSA,4.629618337068206,-74.19283592311166,1
LOCALIDAD PUENTE ARANDA,4.628182527541327,-74.11907700611442,1
LOCALIDAD BOSA,4.625971380593614,-74.19153287493583,1
LOCALIDAD KENNEDY,4.620092918999025,-74.13889254276863,1
LOCALIDAD SUBA,4.751665751822198,-74.06499512131018,1
LOCALIDAD DISTRITO CAPITAL,4.76780096822663,-74.03095405764033,1
LOCALIDAD ENGATIVA,4.709337974298046,-74.13905429299811,1
LOCALIDAD KENNEDY,4.638205143797286,-74.17140615267313,1
LOCALIDAD BOSA,4.610849372596326,-74.18590671284524,1
LOCALIDAD PUENTE ARANDA,4.614888455121748,-74.09277953663614,1
LOCALIDAD DISTRITO CAPITAL,4.649250594291259,-74.1269301526192,1
LOCALIDAD DISTRITO CAPITAL,4.628675159830734,-74.12242994025085,1
LOCALIDAD LOS MARTIRES,4.60137771622512,-74.10258641388883,1
LOCALIDAD KENNEDY,4.651208829715104,-74.17558309396554,1
LOCALIDAD RAFAEL URIBE URIBE,4.5659525815773,-74.10787679592194,1
LOCALIDAD CIUDAD BOLIVAR,4.560436559004944,-74.1390091211014,1
LOCALIDAD KENNEDY,4.634440917450599,-74.16272901373895,1
LOCALIDAD DISTRITO CAPITAL,4.645926993064604,-74.13114431302937,1
LOCALIDAD SUBA,4.7419307052174995,-74.11137891898404,1
LOCALIDAD BOSA,4.629203421779884,-74.19388214201238,1
LOCALIDAD RAFAEL URIBE URIBE,4.583669787569113,-74.12724468371913,1
LOCALIDAD LOS MARTIRES,4.608416492014054,-74.08937122521635,1
LOCALIDAD FONTIBON,4.658732082602591,-74.1355641488193,1
LOCALIDAD RAFAEL URIBE URIBE,4.547882734505845,-74.11059421684395,1
LOCALIDAD USAQUEN,4.734107527669638,-74.04446205944494,1
LOCALIDAD RAFAEL URIBE URIBE,4.578956934535759,-74.12720532681912,1
LOCALIDAD PUENTE ARANDA,4.595300490874519,-74.14797296686335,1
LOCALIDAD KENNEDY,4.623882264910827,-74.13822988242968,1
LOCALIDAD TUNJUELITO,4.569945085778725,-74.12528720451579,1
LOCALIDAD TEUSAQUILLO,4.665411351300117,-74.10945648190541,1
LOCALIDAD CHAPINERO,4.679961956322645,-74.04483342799814,1
LOCALIDAD DISTRITO CAPITAL,4.6290400790636905,-74.12492662157946,1
LOCALIDAD BOSA,4.607104511387935,-74.18600112189739,1
LOCALIDAD SUBA,4.736519993226069,-74.06233770450592,1
LOCALIDAD LOS MARTIRES,4.598691010095253,-74.09531510014943,1
LOCALIDAD SANTA FE,4.600116274544247,-74.07814075976844,1
LOCALIDAD USME,4.51484570978621,-74.11614181669192,1
LOCALIDAD KENNEDY,4.6390915446883625,-74.15606136148666,1
LOCALIDAD DISTRITO CAPITAL,4.596025302629931,-74.17196892189659,1
LOCALIDAD CIUDAD BOLIVAR,4.55352202503185,-74.1435694213809,1
LOCALIDAD ENGATIVA,4.684600769450437,-74.09120278087866,1
LOCALIDAD CIUDAD BOLIVAR,4.553467707747877,-74.14353342957286,1
LOCALIDAD RAFAEL URIBE,4.550718055414338,-74.12123616693206,1
LOCALIDAD KENNEDY,4.632713302001196,-74.15523053129066,1
LOCALIDAD PUENTE ARANDA,4.6325165343685795,-74.11275217290459,1
LOCALIDAD ANTONIO NARIÑO,4.579989848108745,-74.09940406541885,1
LOCALIDAD DISTRITO CAPITAL,4.650300857687458,-74.10606776661801,1
LOCALIDAD USAQUEN,4.719797605117575,-74.05103621128698,1
LOCALIDAD RAFAEL URIBE URIBE,4.582203683080732,-74.12666954490194,1
LOCALIDAD SANTA FE,4.616947217584061,-74.06903232016616,1
LOCALIDAD CIUDAD BOLIVAR,4.578693482866585,-74.17975028521842,1
LOCALIDAD SANTA FE,4.606487880422461,-74.07389573954738,1
LOCALIDAD CHAPINERO,4.683028016729733,-74.04457683845122,1
LOCALIDAD DISTRITO CAPITAL,4.629036773500674,-74.12225821147602,1
LOCALIDAD USAQUEN,4.698267419057526,-74.04297839475396,1
LOCALIDAD CIUDAD BOLIVAR,4.545099901088823,-74.1584613612726,1
LOCALIDAD KENNEDY,4.618937901761948,-74.14122877558385,1
LOCALIDAD SUBA,4.734146856684223,-74.08015677313016,1
LOCALIDAD ENGATIVA,4.696525085946755,-74.10694683209258,1
LOCALIDAD DISTRITO CAPITAL,4.611997313429005,-74.17729624180053,1
LOCALIDAD FUSCA,4.813325347166787,-74.03655266914753,1
LOCALIDAD CIUDAD BOLIVAR,4.56944708497398,-74.14739962459372,1
LOCALIDAD KENNEDY,4.639117797773202,-74.15532209081499,1
LOCALIDAD DISTRITO CAPITAL,4.739187685145822,-74.02263612884923,1
LOCALIDAD TEUSAQUILLO,4.662230293670188,-74.09061855919495,1
LOCALIDAD ANTONIO NARIÑO,4.586253395441431,-74.09539387146626,1
LOCALIDAD BOSA,4.600319638431532,-74.16217405167833,1
LOCALIDAD SAN CRISTOBAL,4.576301503001402,-74.0940362237524,1
LOCALIDAD SAN CRISTOBAL,4.576301503001402,-74.0940362237524,1
LOCALIDAD CHAPINERO,4.637937261619618,-74.06551613473519,1
LOCALIDAD ENGATIVA,4.711872558970199,-74.14050275282206,1
LOCALIDAD TUNJUELITO,4.568680763801228,-74.13444713221189,1
LOCALIDAD RAFAEL URIBE URIBE,4.5799474159197535,-74.12349023516765,1
LOCALIDAD KENNEDY,4.643783632520452,-74.15384706995661,1
LOCALIDAD PUENTE ARANDA,4.626870570891071,-74.1043934264773,1
LOCALIDAD ENGATIVA,4.695428373372284,-74.10523524080263,1
LOCALIDAD ENGATIVA,4.696291298270309,-74.08706749798635,1
LOCALIDAD ENGATIVA,4.6703928720495975,-74.10031760781403,1
LOCALIDAD DISTRITO CAPITAL,4.653965994731233,-74.06556714971485,1
LOCALIDAD ENGATIVA,4.707487145376241,-74.10599521999697,1
LOCALIDAD ENGATIVA,4.681898407729868,-74.1070104871157,1
LOCALIDAD BOSA,4.612907917589614,-74.21456268540514,1
LOCALIDAD KENNEDY,4.631181248329853,-74.13749084198957,1
LOCALIDAD SUBA,4.753589094043431,-74.11029103894045,1
LOCALIDAD RAFAEL URIBE URIBE,4.554323768479819,-74.11101897971157,1
LOCALIDAD BOSA,4.629446744205026,-74.19307952465714,1
LOCALIDAD USME,4.51608935248446,-74.11974570628222,1
LOCALIDAD ANTONIO NARIÑO,4.594151133712189,-74.10328055267841,1
LOCALIDAD DISTRITO CAPITAL,4.682162522731219,-74.05334098473257,1
LOCALIDAD ANTONIO NARIÑO,4.59415112237181,-74.10327153826901,1
LOCALIDAD CIUDAD BOLIVAR,4.573034146357807,-74.1669744158433,1
LOCALIDAD DISTRITO CAPITAL,4.764340529235413,-74.04021877915677,1
LOCALIDAD DISTRITO CAPITAL,4.5678085311951575,-74.10190717028023,1
LOCALIDAD CIUDAD BOLIVAR,4.546135620789087,-74.13930555385222,1
LOCALIDAD PUENTE ARANDA,4.625598709544494,-74.12168549502128,1
LOCALIDAD KENNEDY,4.613438518272082,-74.17202992001269,1
LOCALIDAD BOSA,4.596097906151455,-74.16442361693828,1
LOCALIDAD TEUSAQUILLO,4.646864712380173,-74.09989676119409,1
LOCALIDAD KENNEDY,4.61818776675387,-74.16449699102985,1
LOCALIDAD BARRIOS UNIDOS,4.67862281852757,-74.08516112278669,1
LOCALIDAD USME,4.497675993163702,-74.1078974074217,1
LOCALIDAD CHAPINERO,4.729013273041885,-74.04982455023722,1
LOCALIDAD KENNEDY,4.621695817921819,-74.16305049823458,1
LOCALIDAD PUENTE ARANDA,4.595648380442133,-74.15145217126029,1
LOCALIDAD RAFAEL URIBE URIBE,4.588139728701013,-74.12836605912788,1
LOCALIDAD CIUDAD BOLIVAR,4.560526994497971,-74.13899098523947,1
LOCALIDAD PUENTE ARANDA,4.626212472642677,-74.09194479358163,1
LOCALIDAD SUBA,4.7375554342510595,-74.09956419256412,1
LOCALIDAD KENNEDY,4.647287283049702,-74.14878536058878,1
LOCALIDAD ENGATIVA,4.685525863953602,-74.09308583740987,1
LOCALIDAD KENNEDY,4.647242141596387,-74.14885753637091,1
LOCALIDAD TUNJUELITO,4.564898334561605,-74.12589726443194,1
LOCALIDAD KENNEDY,4.639639298770834,-74.16026176078185,1
LOCALIDAD TUNJUELITO,4.577160226246096,-74.12998389960487,1
LOCALIDAD SAN CRISTOBAL,4.558116551497591,-74.08432398914445,1
LOCALIDAD FONTIBON,4.6680078375735095,-74.12413928257544,1
LOCALIDAD ENGATIVA,4.711688945680076,-74.14565112272557,1
LOCALIDAD ENGATIVA,4.702922047655921,-74.11537750182913,1
LOCALIDAD DISTRITO CAPITAL,4.702890844952665,-74.03076491300813,1
LOCALIDAD BOSA,4.6264352732465435,-74.20175541228508,1
LOCALIDAD ENGATIVA,4.660219316243529,-74.11674736978452,1
LOCALIDAD CIUDAD BOLIVAR,4.5680787862189485,-74.14539107436103,1
LOCALIDAD BOSA,4.603428461365791,-74.18299438116058,1
LOCALIDAD DISTRITO CAPITAL,4.596043603686354,-74.17214919295955,1
LOCALIDAD ENGATIVA,4.701844049545846,-74.11414369447816,1
LOCALIDAD RAFAEL URIBE URIBE,4.571201807101426,-74.12477187210702,1
LOCALIDAD SANTA FE,4.605752888317286,-74.07212984952679,1
LOCALIDAD TEUSAQUILLO,4.637267648546222,-74.07910245523358,1
LOCALIDAD TEUSAQUILLO,4.630769359778963,-74.08331177666672,1
LOCALIDAD LOS MARTIRES,4.617803667898711,-74.08770056382808,1
LOCALIDAD USAQUEN,4.702690611143119,-74.04295432848008,1
LOCALIDAD SAN CRISTOBAL,4.534842468672139,-74.08450660349561,1
LOCALIDAD KENNEDY,4.645688421005003,-74.15063539146804,1
LOCALIDAD ANTONIO NARIÑO,4.586055238961158,-74.10323657239944,1
LOCALIDAD KENNEDY,4.606755102222233,-74.14270378879574,1
LOCALIDAD LOS MARTIRES,4.596936576774751,-74.09564183312305,1
LOCALIDAD KENNEDY,4.62892264259734,-74.17010076783589,1
LOCALIDAD SANTA FE,4.599348044486985,-74.07863754117116,1
LOCALIDAD SAN CRISTOBAL,4.568178009062556,-74.09361375276914,1
LOCALIDAD ENGATIVA,4.662156954880348,-74.09687524461441,1
LOCALIDAD BOSA,4.62962716684482,-74.19264659644512,1
LOCALIDAD SANTA FE,4.6128562744607216,-74.06723473623259,1
LOCALIDAD SANTA FE,4.603766424405603,-74.06793168438764,1
LOCALIDAD DISTRITO CAPITAL,4.487145353995603,-74.10668442277365,1
LOCALIDAD BOSA,4.636482978491848,-74.1918364695278,1
LOCALIDAD LOS MARTIRES,4.6065948723994845,-74.09374560048514,1
LOCALIDAD ENGATIVA,4.665225787732036,-74.11292762272214,1
LOCALIDAD DISTRITO CAPITAL,4.651906950502451,-74.12445671455843,1
LOCALIDAD PUENTE ARANDA,4.614097835252353,-74.11134174948748,1
LOCALIDAD PUENTE ARANDA,4.624442350049443,-74.10124129578372,1
LOCALIDAD DISTRITO CAPITAL,4.635229837762718,-74.11967228930396,1
LOCALIDAD SUBA,4.752430899813643,-74.04905321718792,1
LOCALIDAD KENNEDY,4.636656410027818,-74.15453168787243,1
LOCALIDAD KENNEDY,4.64825117629604,-74.16815795095677,1
LOCALIDAD CANDELARIA,4.60185115031627,-74.07669621519052,1
LOCALIDAD DISTRITO CAPITAL,4.63800060689929,-74.13659008400643,1
LOCALIDAD SAN CRISTOBAL,4.557946384665229,-74.085658265464,1
LOCALIDAD SAN LUIS,4.670675467050033,-74.02091962749381,1
LOCALIDAD PUENTE ARANDA,4.62982669839912,-74.11014120576615,1
LOCALIDAD BOSA,4.5979437320423715,-74.1804134272855,1
LOCALIDAD DISTRITO CAPITAL,4.617753071845079,-74.12654510048316,1
LOCALIDAD DISTRITO CAPITAL,4.760377751396249,-74.03312838105973,1
LOCALIDAD BARRIOS UNIDOS,4.686371526210022,-74.07574784982373,1
LOCALIDAD CIUDAD BOLIVAR,4.560300830102837,-74.13897322637321,1
LOCALIDAD CIUDAD BOLIVAR,4.545081988545643,-74.15861461905412,1
LOCALIDAD PUENTE ARANDA,4.603399434340061,-74.12071216216843,1
LOCALIDAD PUENTE ARANDA,4.601082044979989,-74.13408361187159,1
LOCALIDAD TUNJUELITO,4.570683504062744,-74.12998270139123,1
LOCALIDAD CANDELARIA,4.598597916616353,-74.0791433125849,1
LOCALIDAD KENNEDY,4.618685506405893,-74.16468572098651,1
LOCALIDAD KENNEDY,4.6351186860104905,-74.16216928108723,1
LOCALIDAD RAFAEL URIBE URIBE,4.542177430187192,-74.1053101185115,1
LOCALIDAD RAFAEL URIBE URIBE,4.5421591375374835,-74.10514789303592,1
LOCALIDAD ENGATIVA,4.677939021861524,-74.10196683175178,1
LOCALIDAD DISTRITO CAPITAL,4.768923207362729,-74.02499259816827,1
LOCALIDAD USAQUEN,4.737946404094587,-74.027587689114,1
LOCALIDAD ENGATIVA,4.710577532872473,-74.13929620024942,1
LOCALIDAD RAFAEL URIBE,4.559075834978146,-74.1208834889036,1
LOCALIDAD DISTRITO CAPITAL,4.5955767339762374,-74.16739903839428,1
LOCALIDAD BOSA,4.595999015717788,-74.16494657844181,1
LOCALIDAD ENGATIVA,4.705848367575442,-74.11898917527068,1
LOCALIDAD SUBA,4.726545420237522,-74.07098847381536,1
LOCALIDAD SAN CRISTOBAL,4.521514914522523,-74.08899404250923,1
LOCALIDAD PUENTE ARANDA,4.6412021608350615,-74.11419275763178,1
LOCALIDAD ENGATIVA,4.70300857548178,-74.13384187231848,1
LOCALIDAD KENNEDY,4.647034645325369,-74.14931756053707,1
LOCALIDAD KENNEDY,4.643376142183894,-74.15348694892648,1
LOCALIDAD KENNEDY,4.627879935731225,-74.12307097742368,1
LOCALIDAD SANTA FE,4.604030727491414,-74.06944576996929,1
LOCALIDAD DISTRITO CAPITAL,4.619941356381702,-74.12592040161915,1
LOCALIDAD USAQUEN,4.686288731273566,-74.04776388088659,1
LOCALIDAD KENNEDY,4.615948195774865,-74.16003726640702,1
LOCALIDAD TEUSAQUILLO,4.648356866697935,-74.09960638484941,1
LOCALIDAD FONTIBON,4.681811743122715,-74.13157803716501,1
LOCALIDAD DISTRITO CAPITAL,4.646252181502939,-74.13077429381511,1
LOCALIDAD TUNJUELITO,4.555928405434514,-74.12126590058283,1
LOCALIDAD ENGATIVA,4.708107896630466,-74.09636548036877,1
LOCALIDAD LOS MARTIRES,4.612708526906372,-74.09282737703182,1
LOCALIDAD ANTONIO NARIÑO,4.577834288727523,-74.09726137989477,1
LOCALIDAD PUENTE ARANDA,4.6261686285909,-74.10011226680257,1
LOCALIDAD PUENTE ARANDA,4.622463294028591,-74.10276728718875,1
LOCALIDAD ENGATIVA,4.673496637767603,-74.10827427728437,1
LOCALIDAD KENNEDY,4.643448269910091,-74.15328852930199,1
LOCALIDAD LOS MARTIRES,4.602799599523965,-74.09679730887696,1
LOCALIDAD CIUDAD BOLIVAR,4.5730521854707025,-74.16692932345669,1
LOCALIDAD DISTRITO CAPITAL,4.6463792745412125,-74.10939927854544,1
LOCALIDAD BOSA,4.631287264237637,-74.1888583741104,1
LOCALIDAD KENNEDY,4.595532494816204,-74.13780429509411,1
LOCALIDAD TUNJUELITO,4.590567472675059,-74.13869367518845,1
LOCALIDAD TEUSAQUILLO,4.633015914830129,-74.0858240318151,1
LOCALIDAD BARRIOS UNIDOS,4.6599755187708505,-74.08874629140776,1
LOCALIDAD DISTRITO CAPITAL,4.75895647501224,-74.0258992570861,1
LOCALIDAD CIUDAD BOLIVAR,4.569002502933754,-74.14627337326417,1
LOCALIDAD USAQUEN,4.70552944518548,-74.04850412011476,1
LOCALIDAD RAFAEL URIBE URIBE,4.560495951352159,-74.11348123898776,1
LOCALIDAD ENGATIVA,4.699343315531304,-74.11089215508207,1
LOCALIDAD RAFAEL URIBE URIBE,4.5649577187559265,-74.108004221701,1
LOCALIDAD BARRIOS UNIDOS,4.662444099448215,-74.06741308775398,1
LOCALIDAD SAN CRISTOBAL,4.5465416783383255,-74.08706979780035,1
LOCALIDAD ENGATIVA,4.70699675783904,-74.12583981910407,1
LOCALIDAD CIUDAD BOLIVAR,4.546804109189522,-74.13855660544824,1
LOCALIDAD CIUDAD BOLIVAR,4.545951048688464,-74.13625005940172,1
LOCALIDAD RAFAEL URIBE URIBE,4.5659616272113475,-74.10787678474796,1
LOCALIDAD USME,4.509274286502658,-74.10932541807489,1
LOCALIDAD KENNEDY,4.623909587019286,-74.15338389676397,1
LOCALIDAD CIUDAD BOLIVAR,4.566809275141471,-74.14278747947252,1
LOCALIDAD TEUSAQUILLO,4.631016565755381,-74.09263281419389,1
LOCALIDAD SUBA,4.725795591231261,-74.05828592131533,1
LOCALIDAD BOSA,4.596257192465015,-74.16141255798124,1
LOCALIDAD LA CANDELARIA,4.587274450486966,-74.08037476418222,1
LOCALIDAD SUBA,4.740952660568156,-74.09656638874249,1
LOCALIDAD USAQUEN,4.7033006706948335,-74.03276581615062,1
LOCALIDAD USAQUEN,4.702346612147653,-74.04275645382401,1
LOCALIDAD KENNEDY,4.634280943009447,-74.1203946611189,1
LOCALIDAD SAN CRISTOBAL,4.54921873741562,-74.08672390195106,1
LOCALIDAD BOSA,4.606309398384404,-74.18680434067885,1
LOCALIDAD DISTRITO CAPITAL,4.548656266773981,-74.13670654789995,1
LOCALIDAD KENNEDY,4.629299502500678,-74.15225963590015,1
LOCALIDAD DISTRITO CAPITAL,4.651098666622534,-74.10748213956383,1
LOCALIDAD PUENTE ARANDA,4.613423693603439,-74.12205204992561,1
LOCALIDAD SANTA FE,4.608723243904388,-74.07474922757939,1
LOCALIDAD ENGATIVA,4.675652646597096,-74.10365563432852,1
LOCALIDAD PUENTE ARANDA,4.625655363825091,-74.09484826776792,1
LOCALIDAD USME,4.498340471542154,-74.11128558007061,1
LOCALIDAD RAFAEL URIBE URIBE,4.5819217302860125,-74.11805220066498,1
LOCALIDAD CHAPINERO,4.627986760331281,-74.06519565398827,1
LOCALIDAD DISTRITO CAPITAL,4.5818509921241,-74.1341789136784,1
LOCALIDAD DISTRITO CAPITAL,4.760216337843881,-74.04059416886236,1
LOCALIDAD BARRIOS UNIDOS,4.672323534104412,-74.08242862334423,1
LOCALIDAD ENGATIVA,4.7096887489390244,-74.09473156682567,1
LOCALIDAD CIUDAD BOLIVAR,4.568087853436399,-74.14540909202185,1
LOCALIDAD DISTRITO CAPITAL,4.64396710752396,-74.11179129876743,1
LOCALIDAD KENNEDY,4.617830556153104,-74.16842789278196,1
LOCALIDAD CHAPINERO,4.661272571188931,-74.05043006746601,1
LOCALIDAD USME,4.515805231506053,-74.11669949119866,1
LOCALIDAD ENGATIVA,4.6787197765205235,-74.11842816336701,1
LOCALIDAD SANTA FE,4.605843966988032,-74.07260749965114,1
LOCALIDAD LOS MARTIRES,4.617428920167489,-74.08469014128802,1
LOCALIDAD SAN CRISTOBAL,4.551449900291076,-74.0986103759995,1
